file,sku_main,old_skus,new_skus,passed
output_3540.txt,JNE3610-KR-XXL,"['JNE3452-KR-XXL', 'JNE3761-KR-XXL', 'JNE3775-KR-XXL', 'JNE3422-KR-XXL', 'JNE3484-KR-XXL']","['JNE3761-KR-XXL', 'JNE3452-KR-XXL', 'JNE3775-KR-XXL', 'JNE3422-KR-XXL', 'JNE3384-KR-XXL']",False
output_3541.txt,JNE3770-KR-S,"['JNE3391-KR-S', 'JNE3781-KR-S', 'JNE3294-KR-S', 'JNE3763-KR-S', 'JNE3742-KR-S']","['JNE3391-KR-S', 'JNE3294-KR-S', 'JNE3781-KR-S', 'JNE3792-KR-S', 'JNE3760-KR-S']",False
output_3542.txt,SET225-KR-NP-M,['SET266-KR-NP-M'],['SET266-KR-NP-M'],True
output_3543.txt,J0139-KR-L,"['JNE3405-KR-L', 'JNE3568-KR-L', 'JNE3567-KR-L', 'JNE3618-KR-L', 'JNE3716-KR-L']","['JNE3405-KR-L', 'JNE3568-KR-L', 'JNE3567-KR-L', 'JNE3618-KR-L', 'JNE3613-KR-L']",False
output_3544.txt,JNE3742-KR-XXL,"['JNE3391-KR-XXL', 'JNE3741-KR-XXL', 'JNE3294-KR-XXL', 'JNE3779-KR-XXL', 'JNE3760-KR-XXL']","['JNE3391-KR-XXL', 'JNE3741-KR-XXL', 'JNE3294-KR-XXL', 'JNE3779-KR-XXL', 'JNE3376-KR-XXL']",False
output_3545.txt,SET232-KR-PP-L,"['SET281-KR-PP-L', 'SET179-KR-PP-L']","['SET281-KR-PP-L', 'SET179-KR-PP-L']",True
output_3546.txt,SET219-KR-PP-XXL,"['SET083-KR-PP-XXL', 'SET330-KR-PP-XXL', 'SET326-KR-PP-XXL']","['SET083-KR-PP-XXL', 'SET330-KR-PP-XXL', 'SET326-KR-PP-XXL']",True
output_3547.txt,SET389-KR-NP-XS,"['SET188-KR-NP-XS', 'SET192-KR-NP-XS', 'SET249-KR-NP-XS', 'SET293-KR-NP-XS', 'SET288-KR-NP-XS']","['SET188-KR-NP-XS', 'SET192-KR-NP-XS', 'SET249-KR-NP-XS', 'SET293-KR-NP-XS', 'SET288-KR-NP-XS']",True
output_3548.txt,SET306-KR-PP-M,"['SET098-KR-PP-M', 'SET308-KR-PP-M']","['SET098-KR-PP-M', 'SET308-KR-PP-M']",True
output_3549.txt,SET321-KR-DPT-XXXL,[],[],True
output_355.txt,J0154-DR-XXL,[],[],True
output_3550.txt,NW005-ST-PJ-XXXL,[],[],True
output_3551.txt,SET203-KR-DPT-XXL,[],[],True
output_3552.txt,SET230-KR-PP-XXXL,"['SET100-KR-PP-XXXL', 'SET158-KR-PP-XXXL']","['SET100-KR-PP-XXXL', 'SET158-KR-PP-XXXL']",True
output_3553.txt,J0237-SKD-M,"['J0241-SKD-M', 'J0284-SKD-M']","['J0241-SKD-M', 'J0284-SKD-M']",True
output_3554.txt,JNE3678-TU-XL,[],[],True
output_3555.txt,JNE2270-KR-487-A-S,[],[],True
output_3556.txt,MEN5027-KR-L,"['MEN5024-KR-L', 'MEN5006-KR-L', 'JNE3563-KR-L', 'JNE3822-KR-L', 'JNE3562-KR-L']","['MEN5024-KR-L', 'MEN5006-KR-L', 'JNE3822-KR-L', 'JNE3563-KR-L', 'JNE3562-KR-L']",True
output_3557.txt,JNE3437-KR-XXL,"['JNE3554-KR-XXL', 'JNE3556-KR-XXL', 'JNE3794-KR-XXL', 'JNE3548-KR-XXL', 'JNE3732-KR-XXL']","['JNE3554-KR-XXL', 'JNE3556-KR-XXL', 'JNE3794-KR-XXL', 'JNE3548-KR-XXL', 'JNE3732-KR-XXL']",True
output_3558.txt,JNE3860-DR-XXXL,"['J0341-DR-XXXL', 'J0343-DR-XXXL', 'J0338-DR-XXXL', 'J0339-DR-XXXL']","['J0341-DR-XXXL', 'J0343-DR-XXXL', 'J0338-DR-XXXL', 'J0339-DR-XXXL']",True
output_3559.txt,JNE3617-KR-L,"['JNE3615-KR-L', 'JNE3344-KR-L', 'JNE3420-KR-L', 'JNE3429-KR-L', 'JNE3484-KR-L']","['JNE3615-KR-L', 'JNE3344-KR-L', 'JNE3420-KR-L', 'JNE3429-KR-L', 'JNE3484-KR-L']",True
output_356.txt,J0154-DR-XS,[],[],True
output_3560.txt,JNE3610-KR-L,"['JNE3452-KR-L', 'JNE3761-KR-L', 'JNE3775-KR-L', 'JNE3042-KR-L', 'JNE3447-KR-L']","['JNE3452-KR-L', 'JNE3761-KR-L', 'JNE3775-KR-L', 'JNE3042-KR-L', 'JNE3447-KR-L']",True
output_3561.txt,JNE3762-KR-XXL,"['JNE3721-KR-XXL', 'JNE3470-KR-XXL', 'JNE3620-KR-XXL', 'JNE3530-KR-XXL', 'JNE3416-KR-XXL']","['JNE3721-KR-XXL', 'JNE3470-KR-XXL', 'JNE3620-KR-XXL', 'JNE3530-KR-XXL', 'JNE3416-KR-XXL']",True
output_3562.txt,J0184-KR-XXXL,"['JNE3789-KR-XXXL', 'J0133-KR-XXXL', 'JNE3270-KR-XXXL', 'JNE3373-KR-XXXL', 'JNE3602-KR-XXXL']","['JNE3789-KR-XXXL', 'J0133-KR-XXXL', 'JNE3373-KR-XXXL', 'JNE3270-KR-XXXL', 'JNE3602-KR-XXXL']",True
output_3563.txt,J0333-DR-L,"['J0402-DR-L', 'JNE3881-DR-L', 'J0416-DR-L', 'JNE3709-DR-L']","['J0402-DR-L', 'JNE3881-DR-L', 'J0416-DR-L', 'JNE3709-DR-L']",True
output_3564.txt,SET384-KR-NP-M,"['SET386-KR-NP-M', 'SET385-KR-NP-M', 'SET262-KR-NP-M', 'SET130-KR-NP-M', 'SET328-KR-NP-M']","['SET386-KR-NP-M', 'SET385-KR-NP-M', 'SET262-KR-NP-M', 'SET130-KR-NP-M', 'SET374-KR-NP-M']",False
output_3565.txt,J0400-DR-XXXL,"['J0395-DR-XXXL', 'J0396-DR-XXXL', 'J0295-DR-XXXL', 'J0335-DR-XXXL', 'J0429-DR-XXXL']","['J0395-DR-XXXL', 'J0396-DR-XXXL', 'J0295-DR-XXXL', 'J0335-DR-XXXL', 'J0429-DR-XXXL']",True
output_3566.txt,J0308-DR-XS,['J0081-DR-XS'],['J0081-DR-XS'],True
output_3567.txt,SET055-KR-NP-XS,"['SET286-KR-NP-XS', 'SET275-KR-NP-XS', 'SET385-KR-NP-XS', 'SET384-KR-NP-XS', 'SET386-KR-NP-XS']","['SET286-KR-NP-XS', 'SET275-KR-NP-XS', 'SET384-KR-NP-XS', 'SET385-KR-NP-XS', 'SET386-KR-NP-XS']",True
output_3568.txt,JNE3890-TP-XXL,['J0172-TP-XXL'],['J0172-TP-XXL'],True
output_3569.txt,J0211-DR-S,['J0001-DR-S'],['J0001-DR-S'],True
output_357.txt,SET333-KR-DPT-XS,[],[],True
output_3570.txt,BTM036-PP-M,['BTM044-PP-M'],['BTM044-PP-M'],True
output_3571.txt,J0369-SKD-L,"['J0013-SKD-L', 'J0377-SKD-L', 'J0372-SKD-L', 'J0235-SKD-L']","['J0013-SKD-L', 'J0377-SKD-L', 'J0372-SKD-L', 'J0235-SKD-L']",True
output_3572.txt,SET247-KR-SHA-S,[],[],True
output_3573.txt,JNE1525-KR-UDF19BLACK-L,[],[],True
output_3574.txt,J0133-KR-A-XL,[],[],True
output_3575.txt,JNE3311-KR-XXL,"['J0373-KR-XXL', 'J0330-KR-XXL', 'JNE3902-KR-XXL', 'JNE3875-KR-XXL', 'J0083-KR-XXL']","['J0373-KR-XXL', 'J0330-KR-XXL', 'JNE3875-KR-XXL', 'JNE3902-KR-XXL', 'J0083-KR-XXL']",True
output_3576.txt,J0201-TP-XXL,"['J0197-TP-XXL', 'J0198-TP-XXL', 'J0390-TP-XXL', 'JNE3893-TP-XXL']","['J0197-TP-XXL', 'J0198-TP-XXL', 'J0390-TP-XXL', 'JNE3893-TP-XXL']",True
output_3577.txt,J0211-DR-XXXL,['J0001-DR-XXXL'],['J0001-DR-XXXL'],True
output_3578.txt,JNE3833-KR-L,"['JNE3806-KR-L', 'JNE3834-KR-L', 'JNE3835-KR-L', 'JNE3816-KR-L', 'J0037-KR-L']","['JNE3806-KR-L', 'JNE3816-KR-L', 'JNE3835-KR-L', 'JNE3834-KR-L', 'J0037-KR-L']",True
output_3579.txt,JNE1234-MULTI-KR-032-XXXL,[],[],True
output_358.txt,SET310-KR-NP-S,['SET378-KR-NP-S'],['SET378-KR-NP-S'],True
output_3580.txt,J0333-DR-S,"['J0416-DR-S', 'JNE3881-DR-S', 'JNE3709-DR-S']","['J0416-DR-S', 'JNE3881-DR-S', 'JNE3709-DR-S']",True
output_3581.txt,JNE3743-TP-XXL,"['J0122-TP-XXL', 'J0189-TP-XXL', 'J0087-TP-XXL', 'J0049-TP-XXL', 'JNE3667-TP-XXL']","['J0122-TP-XXL', 'J0189-TP-XXL', 'J0087-TP-XXL', 'J0049-TP-XXL', 'JNE3655-TP-XXL']",False
output_3582.txt,JNE3518-KR-XXL,"['JNE3787-KR-XXL', 'JNE3564-KR-XXL', 'JNE3605-KR-XXL', 'JNE3404-KR-XXL', 'JNE3443-KR-XXL']","['JNE3787-KR-XXL', 'JNE3564-KR-XXL', 'JNE3605-KR-XXL', 'JNE3404-KR-XXL', 'JNE3560-KR-XXL']",False
output_3583.txt,JNE3501-KR-XXL,"['JNE3348-KR-XXL', 'JNE3454-KR-XXL', 'JNE3520-KR-XXL', 'JNE3566-KR-XXL', 'J0150-KR-XXL']","['JNE3348-KR-XXL', 'JNE3454-KR-XXL', 'JNE3566-KR-XXL', 'JNE3520-KR-XXL', 'J0150-KR-XXL']",True
output_3584.txt,JNE3726-KR-XXXL,"['J0131-KR-XXXL', 'J0073-KR-XXXL', 'JNE3635-KR-XXXL', 'J0299-KR-XXXL', 'JNE3487-KR-XXXL']","['J0131-KR-XXXL', 'J0073-KR-XXXL', 'JNE3635-KR-XXXL', 'J0299-KR-XXXL', 'JNE3487-KR-XXXL']",True
output_3585.txt,JNE3535-KR-L,"['JNE3348-KR-L', 'JNE3454-KR-L', 'JNE3501-KR-L', 'JNE3566-KR-L', 'J0150-KR-L']","['JNE3348-KR-L', 'JNE3454-KR-L', 'JNE3566-KR-L', 'JNE3501-KR-L', 'J0150-KR-L']",True
output_3586.txt,SET330-KR-PP-XL,"['SET372-KR-PP-XL', 'SET219-KR-PP-XL', 'SET326-KR-PP-XL']","['SET372-KR-PP-XL', 'SET219-KR-PP-XL', 'SET326-KR-PP-XL']",True
output_3587.txt,J0398-DR-S,"['J0401-DR-S', 'J0207-DR-S', 'J0414-DR-S', 'J0152-DR-S']","['J0401-DR-S', 'J0207-DR-S', 'J0414-DR-S', 'J0152-DR-S']",True
output_3588.txt,JNE3676-TU-L,[],[],True
output_3589.txt,J0140-SET-XXL,"['J0135-SET-XXL', 'J0147-SET-XXL']","['J0135-SET-XXL', 'J0147-SET-XXL']",True
output_359.txt,J0096-KR-XL,"['JNE3463-KR-XL', 'JNE3609-KR-XL', 'J0094-KR-XL', 'JNE3928-KR-XL', 'JNE3759-KR-XL']","['JNE3463-KR-XL', 'JNE3609-KR-XL', 'J0094-KR-XL', 'JNE3928-KR-XL', 'J0136-KR-XL']",False
output_3590.txt,JNE3658-TP-XS,"['J0112-TP-XS', 'J0089-TP-XS', 'J0085-TP-XS', 'J0082-TP-XS', 'J0116-TP-XS']","['J0112-TP-XS', 'J0089-TP-XS', 'J0085-TP-XS', 'J0082-TP-XS', 'J0116-TP-XS']",True
output_3591.txt,J0352-KR-M,"['JNE3581-KR-M', 'JNE3837-KR-M', 'JNE3836-KR-M', 'JNE3506-KR-M', 'JNE3813-KR-M']","['JNE3581-KR-M', 'JNE3837-KR-M', 'JNE3836-KR-M', 'JNE3506-KR-M', 'JNE3813-KR-M']",True
output_3592.txt,MEN5012-KR-M,"['MEN5009-KR-M', 'MEN5011-KR-M', 'MEN5002-KR-M', 'MEN5001-KR-M', 'MEN5026-KR-M']","['MEN5009-KR-M', 'MEN5011-KR-M', 'MEN5002-KR-M', 'MEN5001-KR-M', 'MEN5026-KR-M']",True
output_3593.txt,NW004-TP-PJ-L,[],[],True
output_3594.txt,JNE3744-TU-L,"['JNE3691-TU-L', 'JNE3924-TU-L']","['JNE3691-TU-L', 'JNE3924-TU-L']",True
output_3595.txt,JNE3894-TP-S,"['J0204-TP-S', 'J0418-TP-S', 'J0420-TP-S']","['J0204-TP-S', 'J0418-TP-S', 'J0420-TP-S']",True
output_3596.txt,J0042-DR-L,"['J0081-DR-L', 'J0308-DR-L']","['J0081-DR-L', 'J0308-DR-L']",True
output_3597.txt,JNE3779-KR-M,"['JNE3718-KR-M', 'JNE3376-KR-M', 'JNE3294-KR-M', 'JNE3391-KR-M', 'JNE3771-KR-M']","['JNE3718-KR-M', 'JNE3376-KR-M', 'JNE3294-KR-M', 'JNE3391-KR-M', 'JNE3741-KR-M']",False
output_3598.txt,J0414-DR-L,"['J0401-DR-L', 'J0152-DR-L', 'J0398-DR-L', 'J0207-DR-L']","['J0401-DR-L', 'J0152-DR-L', 'J0398-DR-L', 'J0207-DR-L']",True
output_3599.txt,J0212-DR-XL,['J0210-DR-XL'],['J0210-DR-XL'],True
output_36.txt,JNE1407-BLACK-KR-UDF18-XL,[],[],True
output_360.txt,JNE3562-KR-XXL,"['MEN5019-KR-XXL', 'MEN5007-KR-XXL', 'JNE3749-KR-XXL', 'MEN5027-KR-XXL', 'J0141-KR-XXL']","['MEN5019-KR-XXL', 'MEN5007-KR-XXL', 'MEN5027-KR-XXL', 'JNE3749-KR-XXL', 'MEN5006-KR-XXL']",False
output_3600.txt,JNE3273-KR-L,"['MEN5002-KR-L', 'MEN5013-KR-L', 'MEN5001-KR-L', 'JNE3819-KR-L', 'MEN5012-KR-L']","['MEN5002-KR-L', 'MEN5013-KR-L', 'MEN5001-KR-L', 'JNE3819-KR-L', 'MEN5012-KR-L']",True
output_3601.txt,SET253-KR-NP-S,"['SET293-KR-NP-S', 'SET144-KR-NP-S', 'SET295-KR-NP-S']","['SET293-KR-NP-S', 'SET144-KR-NP-S', 'SET295-KR-NP-S']",True
output_3602.txt,SET210-KR-PP-XXXL,"['SET038-KR-PP-XXXL', 'SET165-KR-PP-XXXL']","['SET038-KR-PP-XXXL', 'SET165-KR-PP-XXXL']",True
output_3603.txt,J0195-TP-L,['J0389-TP-L'],['J0389-TP-L'],True
output_3604.txt,JNE1234-MULTI-KR-032-XL,[],[],True
output_3605.txt,JNE3622-KR-XXL,"['JNE3793-KR-XXL', 'JNE3751-KR-XXL', 'JNE3543-KR-XXL', 'JNE3786-KR-XXL', 'JNE3442-KR-XXL']","['JNE3793-KR-XXL', 'JNE3786-KR-XXL', 'JNE3543-KR-XXL', 'JNE3751-KR-XXL', 'JNE3442-KR-XXL']",True
output_3606.txt,J0399-DR-XL,"['JNE3861-DR-XL', 'J0338-DR-XL', 'JNE3879-DR-XL']","['JNE3861-DR-XL', 'J0338-DR-XL', 'JNE3879-DR-XL']",True
output_3607.txt,JNE3821-KR-S,"['JNE3637-KR-S', 'JNE3629-KR-S', 'JNE3887-KR-S', 'JNE3835-KR-S', 'JNE3816-KR-S']","['JNE3637-KR-S', 'JNE3629-KR-S', 'JNE3887-KR-S', 'JNE3835-KR-S', 'JNE3816-KR-S']",True
output_3608.txt,J0007-SKD-M,"['J0008-SKD-M', 'J0371-SKD-M']","['J0008-SKD-M', 'J0371-SKD-M']",True
output_3609.txt,SET346-KR-PP-L,[],[],True
output_361.txt,JNE3795-KR-XS,"['JNE3794-KR-XS', 'JNE3437-KR-XS', 'JNE3638-KR-XS', 'JNE3732-KR-XS', 'JNE3748-KR-XS']","['JNE3794-KR-XS', 'JNE3437-KR-XS', 'JNE3638-KR-XS', 'JNE3732-KR-XS', 'JNE3748-KR-XS']",True
output_3610.txt,SET145-KR-NP-L,"['SET221-KR-NP-L', 'SET156-KR-NP-L', 'SET405-KR-NP-L']","['SET221-KR-NP-L', 'SET156-KR-NP-L', 'SET405-KR-NP-L']",True
output_3611.txt,JNE3578-KR-XL,['J0374-KR-XL'],['J0374-KR-XL'],True
output_3612.txt,J0175-KR-XL,"['MEN5009-KR-XL', 'JNE3724-KR-XL', 'MEN5018-KR-XL', 'MEN5001-KR-XL', 'MEN5002-KR-XL']","['MEN5009-KR-XL', 'JNE3724-KR-XL', 'MEN5018-KR-XL', 'MEN5001-KR-XL', 'MEN5002-KR-XL']",True
output_3613.txt,SET308-KR-PP-XXL,"['SET098-KR-PP-XXL', 'SET306-KR-PP-XXL', 'SET372-KR-PP-XXL']","['SET098-KR-PP-XXL', 'SET306-KR-PP-XXL', 'SET372-KR-PP-XXL']",True
output_3614.txt,JNE3880-DR-XL,"['JNE3710-DR-XL', 'J0306-DR-XL', 'J0332-DR-XL']","['JNE3710-DR-XL', 'J0306-DR-XL', 'J0332-DR-XL']",True
output_3615.txt,SET338-KR-NP-M,['SET401-KR-NP-M'],['SET401-KR-NP-M'],True
output_3616.txt,J0209-DR-XXXL,[],[],True
output_3617.txt,J0159-DR-L,"['JNE3904-DR-L', 'J0208-DR-L']","['JNE3904-DR-L', 'J0208-DR-L']",True
output_3618.txt,NW005-ST-PJ-XXL,[],[],True
output_3619.txt,J0083-KR-XL,"['JNE3887-KR-XL', 'MEN5030-KR-XL', 'J0355-KR-XL', 'J0187-KR-XL', 'JNE3902-KR-XL']","['JNE3887-KR-XL', 'MEN5030-KR-XL', 'J0355-KR-XL', 'J0187-KR-XL', 'J0373-KR-XL']",False
output_362.txt,JNE3365-KR-1052-A-M,[],[],True
output_3620.txt,SET198-KR-NP-A-M,[],[],True
output_3621.txt,J0252-SKD-M,[],[],True
output_3622.txt,J0295-DR-L,"['J0395-DR-L', 'J0400-DR-L']","['J0395-DR-L', 'J0400-DR-L']",True
output_3623.txt,J0249-SKD-XS,['J0252-SKD-XS'],['J0252-SKD-XS'],True
output_3624.txt,BL113-S,[],[],True
output_3625.txt,JNE3790-KR-L,"['JNE3745-KR-L', 'JNE3703-KR-L', 'J0028-KR-L', 'JNE3627-KR-L', 'JNE3482-KR-L']","['JNE3745-KR-L', 'JNE3703-KR-L', 'JNE3627-KR-L', 'J0028-KR-L', 'JNE3334-KR-L']",False
output_3626.txt,SET240-KR-PP-L,[],[],True
output_3627.txt,JNE3707-DR-XL,['J0171-DR-XL'],['J0171-DR-XL'],True
output_3628.txt,J0126-SKD-S,['J0247-SKD-S'],['J0247-SKD-S'],True
output_3629.txt,NW002-TP-PJ-L,[],[],True
output_363.txt,SET145-KR-NP-S,"['SET221-KR-NP-S', 'SET405-KR-NP-S']","['SET221-KR-NP-S', 'SET405-KR-NP-S']",True
output_3630.txt,J0306-DR-XL,"['JNE3710-DR-XL', 'JNE3880-DR-XL', 'J0332-DR-XL']","['JNE3710-DR-XL', 'JNE3880-DR-XL', 'J0332-DR-XL']",True
output_3631.txt,JNE3676-TU-S,[],[],True
output_3632.txt,JNE3279-KR-A-S,[],[],True
output_3633.txt,SET348-KR-NP-XS,"['SET344-KR-NP-XS', 'SET393-KR-NP-XS']","['SET344-KR-NP-XS', 'SET393-KR-NP-XS']",True
output_3634.txt,J0104-KR-M,"['MEN5003-KR-M', 'JNE3288-KR-M', 'JNE3510-KR-M', 'JNE3459-KR-M', 'JNE3575-KR-M']","['MEN5003-KR-M', 'JNE3288-KR-M', 'JNE3459-KR-M', 'JNE3510-KR-M', 'JNE3291-KR-M']",False
output_3635.txt,MEN5026-KR-XXXL,"['MEN5014-KR-XXXL', 'JNE3818-KR-XXXL', 'MEN5008-KR-XXXL', 'MEN5009-KR-XXXL', 'JNE3819-KR-XXXL']","['MEN5014-KR-XXXL', 'JNE3818-KR-XXXL', 'MEN5008-KR-XXXL', 'MEN5009-KR-XXXL', 'JNE3819-KR-XXXL']",True
output_3636.txt,J0038-DR-XS,[],[],True
output_3637.txt,NW037-TP-SR-XL,[],[],True
output_3638.txt,JNE3571-KR-S,"['JNE3787-KR-S', 'JNE3546-KR-S', 'JNE3757-KR-S', 'JNE3782-KR-S', 'JNE3704-KR-S']","['JNE3787-KR-S', 'JNE3546-KR-S', 'JNE3757-KR-S', 'JNE3782-KR-S', 'JNE3704-KR-S']",True
output_3639.txt,NW039-TP-SR-S,[],[],True
output_364.txt,JNE3371-KR-XXXL,"['JNE3534-KR-XXXL', 'JNE3762-KR-XXXL', 'JNE3425-KR-XXXL', 'JNE3549-KR-XXXL', 'JNE3531-KR-XXXL']","['JNE3534-KR-XXXL', 'JNE3762-KR-XXXL', 'JNE3425-KR-XXXL', 'JNE3549-KR-XXXL', 'JNE3470-KR-XXXL']",False
output_3640.txt,SET156-KR-NP-XS,['SET145-KR-NP-XS'],['SET145-KR-NP-XS'],True
output_3641.txt,JNE3548-KR-XXXL,"['JNE3795-KR-XXXL', 'JNE3465-KR-XXXL', 'JNE3794-KR-XXXL', 'JNE3437-KR-XXXL', 'JNE3547-KR-XXXL']","['JNE3795-KR-XXXL', 'JNE3465-KR-XXXL', 'JNE3794-KR-XXXL', 'JNE3437-KR-XXXL', 'JNE3638-KR-XXXL']",False
output_3642.txt,SET038-KR-PP-XXL,[],[],True
output_3643.txt,J0243-DR-XXL,[],[],True
output_3644.txt,SET306-KR-PP-L,"['SET098-KR-PP-L', 'SET308-KR-PP-L', 'SET251-KR-PP-L']","['SET098-KR-PP-L', 'SET308-KR-PP-L', 'SET251-KR-PP-L']",True
output_3645.txt,J0078-SET-M,['J0282-SET-M'],['J0282-SET-M'],True
output_3646.txt,SET350-KR-NP-S,[],[],True
output_3647.txt,JNE3708-TU-L,[],[],True
output_3648.txt,J0123-TP-XS,[],[],True
output_3649.txt,J0184-KR-XS,"['JNE3789-KR-XS', 'J0133-KR-XS', 'JNE3612-KR-XS', 'JNE3537-KR-XS', 'JNE3573-KR-XS']","['JNE3789-KR-XS', 'J0133-KR-XS', 'JNE3612-KR-XS', 'JNE3537-KR-XS', 'JNE3573-KR-XS']",True
output_365.txt,JNE3739-KR-L,"['JNE3802-KR-L', 'JNE3611-KR-L', 'JNE3614-KR-L', 'JNE3633-KR-L', 'JNE3400-KR-L']","['JNE3802-KR-L', 'JNE3633-KR-L', 'JNE3614-KR-L', 'JNE3611-KR-L', 'JNE3400-KR-L']",True
output_3650.txt,SET248-KR-NP-XS,"['SET273-KR-NP-XS', 'SET069-KR-NP-XS', 'SET044-KR-NP-XS']","['SET273-KR-NP-XS', 'SET069-KR-NP-XS', 'SET044-KR-NP-XS']",True
output_3651.txt,NW028-TP-PJ-M,"['NW001-TP-PJ-M', 'NW012-TP-PJ-M']","['NW001-TP-PJ-M', 'NW012-TP-PJ-M']",True
output_3652.txt,JNE3863-TU-S,"['JNE3680-TU-S', 'JNE3671-TU-S', 'JNE3674-TU-S']","['JNE3680-TU-S', 'JNE3671-TU-S', 'JNE3674-TU-S']",True
output_3653.txt,SET048-KR-NP-XXL,"['SET223-KR-NP-XXL', 'SET188-KR-NP-XXL', 'SET339-KR-NP-XXL', 'SET239-KR-NP-XXL', 'SET194-KR-NP-XXL']","['SET223-KR-NP-XXL', 'SET188-KR-NP-XXL', 'SET239-KR-NP-XXL', 'SET339-KR-NP-XXL', 'SET194-KR-NP-XXL']",True
output_3654.txt,SET390-KR-NP-L,"['SET403-KR-NP-L', 'SET323-KR-NP-L', 'SET415-KR-NP-L', 'SET380-KR-NP-L']","['SET403-KR-NP-L', 'SET323-KR-NP-L', 'SET415-KR-NP-L', 'SET380-KR-NP-L']",True
output_3655.txt,JNE3760-KR-S,"['JNE3391-KR-S', 'JNE3781-KR-S', 'JNE3294-KR-S', 'JNE3763-KR-S', 'JNE3742-KR-S']","['JNE3391-KR-S', 'JNE3294-KR-S', 'JNE3781-KR-S', 'JNE3792-KR-S', 'JNE3770-KR-S']",False
output_3656.txt,NW013-ST-SR-M,[],[],True
output_3657.txt,J0382-SKD-S,[],[],True
output_3658.txt,JNE3396-KR-XS,"['JNE3769-KR-XS', 'JNE3704-KR-XS', 'JNE3576-KR-XS', 'JNE3504-KR-XS', 'JNE3443-KR-XS']","['JNE3769-KR-XS', 'JNE3704-KR-XS', 'JNE3576-KR-XS', 'JNE3504-KR-XS', 'JNE3435-KR-XS']",False
output_3659.txt,JNE3472-KR-XS,"['JNE3470-KR-XS', 'JNE3534-KR-XS', 'JNE3721-KR-XS', 'JNE3620-KR-XS', 'JNE3565-KR-XS']","['JNE3470-KR-XS', 'JNE3534-KR-XS', 'JNE3721-KR-XS', 'JNE3620-KR-XS', 'JNE3565-KR-XS']",True
output_366.txt,SET265-KR-NP-L,"['SET353-KR-NP-L', 'SET303-KR-NP-L', 'SET254-KR-NP-L']","['SET353-KR-NP-L', 'SET303-KR-NP-L', 'SET254-KR-NP-L']",True
output_3660.txt,SET376-KR-NP-XXL,"['SET334-KR-NP-XXL', 'SET287-KR-NP-XXL', 'SET329-KR-NP-XXL', 'SET325-KR-NP-XXL', 'SET131-KR-NP-XXL']","['SET334-KR-NP-XXL', 'SET287-KR-NP-XXL', 'SET329-KR-NP-XXL', 'SET325-KR-NP-XXL', 'SET131-KR-NP-XXL']",True
output_3661.txt,SET221-KR-NP-XXL,"['SET145-KR-NP-XXL', 'SET156-KR-NP-XXL']","['SET145-KR-NP-XXL', 'SET156-KR-NP-XXL']",True
output_3662.txt,J0013-SKD-XXXL,"['J0377-SKD-XXXL', 'J0370-SKD-XXXL', 'J0375-SKD-XXXL', 'J0369-SKD-XXXL', 'J0378-SKD-XXXL']","['J0377-SKD-XXXL', 'J0370-SKD-XXXL', 'J0375-SKD-XXXL', 'J0369-SKD-XXXL', 'J0378-SKD-XXXL']",True
output_3663.txt,J0211-DR-XL,['J0001-DR-XL'],['J0001-DR-XL'],True
output_3664.txt,SET300-KR-NP-XL,"['SET390-KR-NP-XL', 'SET414-KR-NP-XL', 'SET338-KR-NP-XL', 'SET380-KR-NP-XL']","['SET390-KR-NP-XL', 'SET414-KR-NP-XL', 'SET338-KR-NP-XL', 'SET380-KR-NP-XL']",True
output_3665.txt,J0208-DR-M,"['JNE3869-DR-M', 'JNE3870-DR-M', 'J0158-DR-M']","['JNE3869-DR-M', 'JNE3870-DR-M', 'J0158-DR-M']",True
output_3666.txt,SET258-KR-PP-M,['SET229-KR-PP-M'],['SET229-KR-PP-M'],True
output_3667.txt,J0097-KR-XXL,"['JNE3463-KR-XXL', 'MEN5025-KR-XXL', 'MEN5022-KR-XXL', 'MEN5021-KR-XXL', 'JNE3629-KR-XXL']","['JNE3463-KR-XXL', 'MEN5025-KR-XXL', 'MEN5022-KR-XXL', 'MEN5021-KR-XXL', 'JNE3629-KR-XXL']",True
output_3668.txt,SET358-KR-NP-XXXL,"['SET360-KR-NP-XXXL', 'SET404-KR-NP-XXXL', 'SET224-KR-NP-XXXL', 'SET395-KR-NP-XXXL']","['SET360-KR-NP-XXXL', 'SET404-KR-NP-XXXL', 'SET224-KR-NP-XXXL', 'SET395-KR-NP-XXXL']",True
output_3669.txt,MEN5016-KR-S,"['MEN5007-KR-S', 'MEN5029-KR-S', 'MEN5024-KR-S', 'MEN5027-KR-S', 'JNE3753-KR-S']","['MEN5029-KR-S', 'MEN5007-KR-S', 'MEN5027-KR-S', 'MEN5024-KR-S', 'JNE3753-KR-S']",True
output_367.txt,SET343-KR-NP-XXL,['SET185-KR-NP-XXL'],['SET185-KR-NP-XXL'],True
output_3670.txt,JNE3396-KR-M,"['JNE3560-KR-M', 'JNE3518-KR-M', 'JNE3546-KR-M', 'JNE3698-KR-M', 'JNE3605-KR-M']","['JNE3560-KR-M', 'JNE3518-KR-M', 'JNE3546-KR-M', 'JNE3698-KR-M', 'JNE3369-KR-M']",False
output_3671.txt,J0093-DR-S,[],[],True
output_3672.txt,J0248-KR-DPT-S,[],[],True
